survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,deck,embark_town,alive,alone,family_size,is_alone,age_group,fare_per_person,title,fare_bin,sex_male,embarked_C,embarked_Q,embarked_S,pclass_1,pclass_2,pclass_3,age_group_Child,age_group_Teen,age_group_Adult,age_group_Middle_Age,age_group_Senior,title_child,title_man,title_woman,fare_bin_Low,fare_bin_Medium,fare_bin_High,fare_bin_Very_High,deck_A,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G
1,1,female,0.026969611996626397,0,0,1.368131891697795,C,First,woman,False,,Cherbourg,yes,True,-0.6223367722723301,1,Adult,2.2408049703888633,woman,Very_High,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,3,male,-0.3303837181582764,0,0,-0.39035901646331733,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Adult,-0.18204776929002964,man,Medium,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1,1,female,-0.544795716251218,0,2,0.27917790804730475,C,First,woman,False,B,Cherbourg,yes,False,0.6933643386729765,0,Adult,-0.1293340844452346,woman,Very_High,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
1,1,female,0.45579360818250975,0,2,0.6904648759609725,S,First,woman,False,B,Southampton,yes,False,0.6933643386729765,0,Middle_Age,0.05955661958194777,woman,Very_High,0,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
0,3,female,-1.4739143746539654,4,2,-0.06945953335858349,S,Third,child,False,,Southampton,no,False,3.324766560563589,0,Child,-0.44646337773472494,child,High,0,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,3,female,-1.330973042592004,4,2,-0.06945953335858349,S,Third,child,False,,Southampton,no,False,3.324766560563589,0,Child,-0.44646337773472494,child,High,0,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1,2,male,0.1699109440585875,1,0,-0.1703683126955415,S,Second,man,True,,Southampton,yes,False,0.035513783200323175,0,Adult,-0.22158303292362594,man,High,1,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
0,1,male,1.4563829326162374,1,0,1.368131891697795,C,First,man,True,C,Cherbourg,no,False,0.035513783200323175,0,Middle_Age,0.8382914929870348,man,Very_High,1,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
0,1,male,2.4569722570499652,0,0,-0.1703683126955415,S,First,man,True,,Southampton,no,True,-0.6223367722723301,1,Senior,0.12105591856754198,man,High,1,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1,2,female,-0.7592077143441597,1,0,-0.1703683126955415,S,Second,woman,False,,Southampton,yes,False,0.035513783200323175,0,Adult,-0.22158303292362594,woman,High,0,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1,2,male,0.026969611996626397,0,0,-0.4025541533026179,C,Second,man,True,,Cherbourg,yes,True,-0.6223367722723301,1,Adult,-0.19885025633430806,man,Medium,1,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
0,3,male,0.24138161008956807,1,1,-0.2751030173154174,S,Third,man,True,,Southampton,no,False,0.6933643386729765,0,Adult,-0.3838972541748908,man,High,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1,2,male,-1.5453850406849459,1,1,0.03527517126129241,S,Second,child,False,,Southampton,yes,False,0.6933643386729765,0,Child,-0.2413506647404241,child,Very_High,1,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1,1,male,-0.9021490464061208,0,2,1.4534175051419582,C,First,man,True,C,Cherbourg,yes,False,0.6933643386729765,0,Teen,0.40995590404368365,man,Very_High,1,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
0,2,male,-0.18744238609631528,0,0,-0.1703683126955415,S,Second,man,True,,Southampton,no,True,-0.6223367722723301,1,Adult,0.12105591856754198,man,High,1,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
0,3,male,-0.3303837181582764,0,0,-0.5179689283497589,Q,Third,man,True,,Queenstown,no,True,-0.6223367722723301,1,Adult,-0.3578689937213591,man,Low,1,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
1,3,male,-0.544795716251218,0,0,-0.5295270486294538,C,Third,man,True,,Cherbourg,yes,True,-0.6223367722723301,1,Adult,-0.3737937979129717,man,Low,1,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
1,3,female,-0.544795716251218,0,0,-0.5190057541014297,S,Third,woman,False,,Southampton,yes,True,-0.6223367722723301,1,Adult,-0.35929753458065306,woman,Low,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
0,1,male,2.3140309249880042,0,0,-0.15984701816751742,S,First,man,True,,Southampton,no,True,-0.6223367722723301,1,Senior,0.13555218189986065,man,High,1,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1,1,female,1.3134416005542764,1,0,0.08979460654287166,C,First,woman,False,A,Cherbourg,yes,False,0.035513783200323175,0,Middle_Age,-0.042356504451322705,woman,Very_High,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
0,1,male,0.741676272306432,0,0,3.684729650504547,C,First,man,True,,Cherbourg,no,True,-0.6223367722723301,1,Middle_Age,5.432618587741205,man,Very_High,1,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,1,female,0.6702056062754514,1,1,0.8559361444471693,S,First,woman,False,E,Southampton,yes,False,0.6933643386729765,0,Middle_Age,0.13555218189986065,woman,Very_High,0,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1,3,female,0.45579360818250975,1,0,-0.33488309986100867,S,Third,woman,False,,Southampton,yes,False,0.035513783200323175,0,Middle_Age,-0.33491745533993533,woman,High,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
0,3,male,0.741676272306432,0,0,-0.5166948952305473,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Middle_Age,-0.3561136280160274,man,Low,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,2,male,-0.11597172006533471,0,0,-0.40948864287790654,S,Second,man,True,,Southampton,no,True,-0.6223367722723301,1,Adult,-0.2084046117124272,man,Medium,1,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
0,3,male,-0.40185438418925695,2,0,-0.20575812156253154,S,Third,man,True,,Southampton,no,False,0.6933643386729765,0,Adult,-0.35204940291449377,man,High,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
0,3,male,-0.7592077143441597,0,0,-0.5166948952305473,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Adult,-0.3561136280160274,man,Low,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,3,female,-0.04450105403435416,0,4,-0.26458172278739334,S,Third,woman,False,,Southampton,no,False,2.009065449618283,0,Adult,-0.45312789360438827,woman,High,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1,3,male,0.1699109440585875,0,0,-0.5174906876893942,S,Third,man,True,,Southampton,yes,True,-0.6223367722723301,1,Adult,-0.3572100726607992,man,Low,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
1,2,male,2.3140309249880042,0,0,-0.4668775221216741,S,Second,man,True,,Southampton,yes,True,-0.6223367722723301,1,Senior,-0.2874751389796198,man,Medium,1,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1,1,female,1.6707949307091792,2,0,0.31703926464705967,S,First,woman,False,C,Southampton,yes,False,0.6933643386729765,0,Middle_Age,-0.11194559693776489,woman,Very_High,0,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
1,1,male,0.45579360818250975,0,0,-0.1629555824598882,S,First,man,True,E,Southampton,yes,True,-0.6223367722723301,1,Middle_Age,0.131269195006221,man,High,1,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
0,3,male,-0.9736197124371013,0,0,-0.5137451068374177,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Teen,-0.3520494029144937,man,Low,1,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,3,male,-0.7592077143441597,0,0,-0.39035901646331733,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Adult,-0.18204776929002964,man,Medium,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1,2,female,0.3128522761205486,0,0,-0.4190534560852011,S,Second,woman,False,,Southampton,yes,True,-0.6223367722723301,1,Adult,-0.22158303292362594,woman,Medium,0,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1,1,female,0.6702056062754514,1,0,0.4016075171006756,S,First,woman,False,E,Southampton,yes,False,0.035513783200323175,0,Middle_Age,0.17245176129121714,woman,Very_High,0,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
0,3,female,-0.5805310492667083,1,0,-0.39115672188480566,C,Third,woman,False,,Cherbourg,no,False,0.035513783200323175,0,Adult,-0.37368441701691874,woman,Medium,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1,3,male,0.1699109440585875,0,0,-0.5161363101392413,S,Third,man,True,,Southampton,yes,True,-0.6223367722723301,1,Adult,-0.3553440082172934,man,Low,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
1,2,female,-0.3303837181582764,1,1,-0.0938498070371847,S,Second,woman,False,,Southampton,yes,False,0.6933643386729765,0,Adult,-0.30065356019081857,woman,High,0,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1,1,female,0.6702056062754514,1,1,1.4534175051419582,C,First,woman,False,C,Cherbourg,yes,False,0.6933643386729765,0,Middle_Age,0.40995590404368365,woman,Very_High,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
0,2,male,1.7422655967401597,0,0,-0.1703683126955415,S,Second,man,True,,Southampton,no,True,-0.6223367722723301,1,Middle_Age,0.12105591856754198,man,High,1,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
0,1,male,0.45579360818250975,0,0,0.09983766041053097,C,First,man,True,A,Cherbourg,no,True,-0.6223367722723301,1,Middle_Age,0.49334631778390714,man,Very_High,1,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
0,3,male,-0.3303837181582764,0,0,-0.5010717293377523,C,Third,man,True,,Cherbourg,no,True,-0.6223367722723301,1,Adult,-0.33458799480965534,man,Medium,1,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1,1,female,-0.8306783803751403,0,2,0.8559361444471693,S,First,woman,False,E,Southampton,yes,False,0.6933643386729765,0,Teen,0.13555218189986065,woman,Very_High,0,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
0,2,male,1.2419709345232959,0,0,-0.3807942032560227,S,Second,man,True,,Southampton,no,True,-0.6223367722723301,1,Middle_Age,-0.1688693480788309,man,Medium,1,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1,1,male,2.171089592926043,1,1,0.8473278125606041,C,First,man,True,B,Cherbourg,yes,False,0.6933643386729765,0,Middle_Age,0.13159865553650105,man,Very_High,1,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
0,3,male,0.3843229421515292,0,0,-0.5314400112709127,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Adult,-0.37642948215521144,man,Low,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
